"Structure No","ID_NEW","pKi","Smiles"
"760","CPDXA0760","6.645611125249685","CCOC([C@H](C(C)C)NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(NC(CC2)CCN2C(C)C)=O)c1)=O)=O"
"761","CPDXA0761","6.643165799879025","OC(CN(C(CCNC(c([s]1)ccc1Cl)=O)=O)c(cc1)ccc1N(CCOC1)C1=O)=O"
"762","CPDXA0762","6.640507400621392","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(N(CCO)CCO)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"763","CPDXA0763","6.640297291725886","COC(CN([C@@H](CCN1Cc(cc2)cc3c2c(N)ccn3)C1=O)S(c1cc(ccc(Cl)c2)c2[s]1)(=O)=O)=O"
"764","CPDXA0764","6.635716357644041","CN[C@@H](CNC(c([s]1)ccc1Cl)=O)C(Nc(cc1)cc(F)c1N(CCOC1)C1=O)=O"
"765","CPDXA0765","6.630784142589857","O=C(c1cc(OCCc(ccc(Cl)c2)c2Cl)cc(C(N2CCOCC2)=O)c1)NCC(CC1)CCN1c1ccncc1"
"766","CPDXA0766","6.615845866323216","CCN(CC1)CCC1NC(c1cc(cc(nc2)OC)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"767","CPDXA0767","6.615686208324332","OC(c1c2[n](Cc3n[o]c(-c([s]4)ccc4Cl)c3)c(C(NC(CC3)CCN3C3CC3)=O)nc2c[s]1)=O"
"768","CPDXA0768","6.614930223668065","CC(C)N(CC1)CCC1NC(c1cnc(-c2c[s]c(C)n2)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"769","CPDXA0769","6.6106157153595255","CC(C)N(CC1)CCC1NC(c1ccc(C(N2CCOCCC2)=O)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"770","CPDXA0770","6.607530959308953","O=C(c1cc(OCCc(ccc(Cl)c2)c2Cl)cc(C(N2CCCC2)=O)c1)NCC(CC1)CCN1c1ccncc1"
"771","CPDXA0771","6.605688436768772","NC(c1c[nH]c2c1cc(CCNC(c(cc1)ccc1-[n]1cncc1)=O)cc2)=N"
"772","CPDXA0772","6.597181725556567","OC(c1cccc2c1nc(C(NC(CC1)CCN1C1CC1)=O)[n]2CC(Nc(cc1)ncc1Cl)=O)=O"
"773","CPDXA0773","6.595166283380061","CC(C)c1ncc(C(NC(CC2)CCN2C(C)C)=O)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1"
"774","CPDXA0774","6.594022211698427","O=C(C1)N(Cc2nc(-c3cnccc3)c[s]2)CCN1S(c1cc(ccc(Cl)c2)c2[s]1)(=O)=O"
"775","CPDXA0775","6.592433199694718","CC(C)N(CC1)CCC1NC(c1cc(C(O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"776","CPDXA0776","6.590559499773725","CCOC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c(C(N(CC2CC2)C(CC2)CCN2C(C)C)=O)c1)=O"
"777","CPDXA0777","6.5889597790981504","CC(C)N(CC1)CCC1NS(CCNC(c1ccc(C)[s]1)=O)(=O)=O"
"778","CPDXA0778","6.5859271876888394","CCOC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c(C(Nc(cc2)ccc2N(CCOC2)C2=O)=O)c1)=O"
"779","CPDXA0779","6.585862637815523","NC(c1c[nH]c2c1cc(CCNC(c(cc1)cnc1N1CCOCC1)=O)cc2)=N"
"780","CPDXA0780","6.584559201938181","CSc1nccc(-c([s]2)ccc2S(N[C@@H](CCN2Cc3cc(C(N)=N)ccc3)C2=O)(=O)=O)n1"
"781","CPDXA0781","6.584409056912691","C#Cc(cc1)ccc1C(NCCC(Nc(cc1)ccc1N(CCOC1)C1=O)=O)=O"
"782","CPDXA0782","6.582375352804654","CC(C)N(CC1)CCC1NC(c1cc(C(N2CCN(CCO)CC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"783","CPDXA0783","6.580485792278783","COC(c(cc(cc1)NC(CCNC(c([s]2)ccc2Cl)=O)=O)c1N(CCOC1)C1=O)=O"
"784","CPDXA0784","6.575641137409671","O=C1N(Cc2cc3ccncc3[nH]2)CC[C@@H]1NS(c1cc(cccc2)c2[s]1)(=O)=O"
"785","CPDXA0785","6.5652235783368456","COC[C@@H](CN(C1)S(c2cc(ccc(Cl)c3)c3[s]2)(=O)=O)N(Cc2nc(-c3cnccc3)c[s]2)C1=O"
"786","CPDXA0786","6.5638373529592435","Nc1nccc2c1cc(CN(CC[C@@H]1NS(c3cc(nccc4)c4[s]3)(=O)=O)C1=O)cc2"
"787","CPDXA0787","6.562249437179611","CC(C)N(CC1)CCC1NC(c([n](Cc(cc1)ccc1Cl)nc1-c2ccc[s]2)c1C#N)=O"
"788","CPDXA0788","6.559740191705986","O=C(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c2c1cccc2)Nc(cc1)ccc1N1CCOCC1"
"789","CPDXA0789","6.559227888809878","CC(C)N(CC1)CCC1NC(c1cc(C(NC(CC2)CCN2C(C)C)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"790","CPDXA0790","6.558418876899703","CC(C)N(CC1)CCC1NC(c(c1ccc2)n[n](Cc3n[o]c(-c([s]4)ccc4Cl)c3)c1c2C(O)=O)=O"
"791","CPDXA0791","6.53685386327365","Nc(c(CN(CC[C@@H]1NS(c2cc(nccc3)c3[s]2)(=O)=O)C1=O)c1)cc2c1c(N)ncc2"
"792","CPDXA0792","6.534159909654091","CC(C)N(CC1)CCC1NC(c1nc2cccc(C(O)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"793","CPDXA0793","6.532657370656469","CC(C)N(CC1)CCC1NC(c1ccc(C(O)=O)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"794","CPDXA0794","6.521433504406156","COc(cc1)ncc1-c(cc1)ccc1C(N(CC1)CCC1c1cc(CN)ccc1)=O"
"795","CPDXA0795","6.509976257716251","CC(C)N(CC1)CCC1NC(c1nc([C@@H](CCC2)C(O)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"796","CPDXA0796","6.509841909481083","COc(nc1)cc2c1[n](Cc1n[o]c(-c([s]3)ccc3Cl)c1)c(C(Nc(cc1)ccc1N(CCOC1)C1=O)=O)c2"
"797","CPDXA0797","6.507248695690815","O=C(C[n]1c(C(NC(CC2)CCN2C2CC2)=O)nc2c1cccc2C(OCC1CC1)=O)Nc(cc1)ncc1Cl"
"798","CPDXA0798","6.507239610973162","Cc1cc(C(O)=O)cc2c1nc(C(NC(CC1)CCN1C1CC1)=O)[n]2Cc1nnc(-c([s]2)ccc2Cl)[s]1"
"799","CPDXA0799","6.493968766095492","CC(C)N(CC1)CCC1NC(c([n](Cc1cc(OC)ccc1)c1ccc2)nc1c2C(N(C1)CC1O)=O)=O"
"800","CPDXA0800","6.4736607226101555","CC(C)C[C@H](CN(C1)S(c2cc(ccc(Cl)c3)c3[nH]2)(=O)=O)N(Cc(cc2)cc3c2c(N)ncn3)C1=O"
"801","CPDXA0801","6.4623638683998355","CC(C)N(CC1)CCC1NC(c1nc(cc(c(C(N2C)=O)c3)C2=O)c3[n]1Cc1cc(ccc(Cl)c2)c2[s]1)=O"
"802","CPDXA0802","6.456428704314634","CC(C)CN(C1)CC1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"803","CPDXA0803","6.4560905310226735","CC(C)N(CC1)CCC1NC(c1nc(ccc(C(N(C)CCO)=O)c2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"804","CPDXA0804","6.455931955649724","COc1nccc(-c([s]2)ccc2S(N[C@@H](CCN2Cc3cc(C(N)=N)ccc3)C2=O)(=O)=O)n1"
"805","CPDXA0805","6.4531736572284855","O=C(CCNC(c([s]1)ccc1Cl)=O)N(CC(F)F)c(cc1)ccc1N(CCOC1)C1=O"
"806","CPDXA0806","6.447331783887806","COc1cccc(-c(cc2)ccc2S(N[C@@H](CCN2Cc3cc(C(N)=N)ccc3)C2=O)(=O)=O)c1"
"807","CPDXA0807","6.4461169733561245","CC(C)N(CC1)CCC1NC(c1cnc(-c2cnccc2)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"808","CPDXA0808","6.434116778328059","COc(cc(cc1)NC([C@@H](CNC(c([s]2)ccc2Cl)=O)N)=O)c1N(CCOC1)C1=O"
"809","CPDXA0809","6.426425495624379","CC(C)N(CC1)CCC1NC(c1nc(ccc(C(OC)=O)c2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"810","CPDXA0810","6.425750498008867","O=C(CCNS(c([s]1)ccc1Cl)(=O)=O)Nc(cc1)ccc1N(CCOC1)C1=O"
"811","CPDXA0811","6.425122679627657","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(N3CCOCCC3)=O)c2[n]1CC(Nc(cc1)cnc1Cl)=O)=O"
"812","CPDXA0812","6.425077895216144","O=C(C[n](c(C(NC(CC1)CCN1C1CC1)=O)c1)nc1OCC(F)(F)F)Nc(cc1)ncc1Cl"
"813","CPDXA0813","6.420216403383189","CC(C)N(CC1)CCC1NC(c([n](Cc1cc(OC)ccc1)c1c2cccc1C)c2C#N)=O"
"814","CPDXA0814","6.414369132985976","CC(C)N(CC1)CCC1NC(c1cc(COCCOCCOC)n[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"815","CPDXA0815","6.399736021867511","CC(C)N(CC1)CCC1NS(CCCNC(c([s]1)ccc1Cl)=O)(=O)=O"
"816","CPDXA0816","6.396855627379817","CC(C)N(CC1)CCC1NC(c1cnc(CCOC)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"817","CPDXA0817","6.392780953935592","CC(C)N(CC1)CCC1N(Cc1cc(OC)ccc1)C(c1c(C)c(cccc2)c2[n]1Cc1cc(OC)ccc1)=O"
"818","CPDXA0818","6.388036109405927","CC(C)N(CC1)CCC1NC(c1cc(COCCOC)n[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"819","CPDXA0819","6.37770306476123","O=C(C[n](c(C(Nc(cc1)ccc1N(CCOC1)C1=O)=O)c1)nc1OCC(F)(F)F)Nc(cc1)ncc1Cl"
"820","CPDXA0820","6.37765309344949","CC(C)N(CC1)CCC1NC(c([n](CC(Nc(cc1)ccc1Cl)=O)nc1)c1C#N)=O"
"821","CPDXA0821","6.374458754398321","O=C([C@H](CNC(c([s]1)ccc1Cl)=O)NCC1CC1)Nc(cc1)cc(F)c1N(CCOC1)C1=O"
"822","CPDXA0822","6.37010036392823","O=C(c1cc(OCCc(ccc(Cl)c2)c2Cl)cc(C(NCc2ccccc2)=O)c1)NCC(CC1)CCN1c1ccncc1"
"823","CPDXA0823","6.3660841661265675","Cc1cc(C(O)=O)cc2c1nc(C(NC(CC1)CCN1C1CC1)=O)[n]2Cc1cc(ccc(Cl)c2)c2[s]1"
"824","CPDXA0824","6.3614208983085865","Nc1ccnc2c1ccc(CN(CC[C@@H]1NS(c3cc(ccc(Cl)c4)c4[s]3)(=O)=O)C1=O)c2"
"825","CPDXA0825","6.361204826066502","CC(C)N(CC1)CCC1NC(c1cc(C(N2[C@@H](COC)CC[C@@H]2COC)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"826","CPDXA0826","6.35769379361433","[O-][N+](c(c(C(O)=O)c1)cc2c1[n](Cc1n[o]c(-c([s]3)ccc3Cl)c1)c(C(NC(CC1)CCN1C1CC1)=O)n2)=O"
"827","CPDXA0827","6.354440193093565","Nc(nccc1NCCN(CC[C@@H]2NS(c([s]c3c4)cc3ccc4Cl)(=O)=O)C2=O)c1Cl"
"828","CPDXA0828","6.3534054275619685","O=C(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)NCC(C1)CN1c1ccncc1"
"829","CPDXA0829","6.351971936349589","O=C(C1)N(Cc(cc2)cc3c2cncc3)CCN1S(c1cc(ccc(Cl)c2)c2[s]1)(=O)=O"
"830","CPDXA0830","6.339615594989303","CC(C)N(CC1)CCC1NC(c1nc(ccc(OC(C)(C)CO)c2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"831","CPDXA0831","6.335372456541056","CC(C)N(CC1)CCC1NC(c1nc(cc(cc2)C(OC)=O)c2[n]1Cc1cc(OC)ccc1)=O"
"832","CPDXA0832","6.3349446074855695","O=C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)Nc(cc1)ccc1N(CCO1)C1=O"
"833","CPDXA0833","6.331101806235864","O=C1N(Cc2cc3ccncc3[nH]2)CC[C@@H]1NS(c1cc(ccc(Cl)c2)c2[s]1)(=O)=O"
"834","CPDXA0834","6.320676732177476","O=C(c(cc1)cc(OCCc2ccccc2)c1Cl)NCC(CC1)CCN1c1ccncc1"
"835","CPDXA0835","6.298306636043984","CC(C)N(C1)CC1NC(c1cc(cc(cc2)C(O)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"836","CPDXA0836","6.296031080854517","O=C(C[n]1c(C(Nc(cc2)ccc2N(CCNC2)C2=O)=O)nc2c1cccc2)Nc(cc1)ncc1Cl"
"837","CPDXA0837","6.275473499483294","O=C(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c2c1cccc2)Nc(cc1)ccc1C(N1CCOCC1)=O"
"838","CPDXA0838","6.27490547891853","CCc1nc(C(NC(CC2)CCN2C(C)C)=O)c(C)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1"
"839","CPDXA0839","6.254620971499969","CC(C)N(CC1)CCC1NC(c([n](Cc1cc(OC)ccc1)c1ccc2)nc1c2C(O)=O)=O"
"840","CPDXA0840","6.253812442278753","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCO)c2[n]1Cc1cc(ccc(Cl)n2)c2[s]1)=O"
"841","CPDXA0841","6.2432468037729985","CC(C)N(CC1)CCC1NS(CCNC(c(cc1)ccc1Cl)=O)(=O)=O"
"842","CPDXA0842","6.2373121970512875","O=C1N(Cc2cc3cnccc3[nH]2)CC[C@@H]1NS(c1cc(nccc2)c2[s]1)(=O)=O"
"843","CPDXA0843","6.232965374274679","CC(C)N(CC1)CCC1NC(c1nc(ccc(C(NCCO)=O)c2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"844","CPDXA0844","6.227414275548855","CC(C)N(CC1)CCC1NC(c1nc(ccc(OCCN2CCOCC2)c2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"845","CPDXA0845","6.224753740259763","Nc1nccc2c1cc(C(CC1)CCN1C(c(ccc(C(C=C1)=CNC1=O)c1)c1F)=O)cc2"
"846","CPDXA0846","6.213909037102088","COc1cccc(-c(cc2)ccc2S(N[C@@H](CCN2Cc3cc(C(N)=N)ccc3)C2=O)(=O)=O)n1"
"847","CPDXA0847","6.212213236297661","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(COCCOCCOC)c1)=O"
"848","CPDXA0848","6.211831628858832","COc(cccc1)c1-c(cc1)ccc1S(N[C@@H](CCN1Cc2cc(C(N)=N)ccc2)C1=O)(=O)=O"
"849","CPDXA0849","6.210419287835574","Nc1nccc2c1cc(CN(CC[C@H]1NS(c3cc(nccc4)c4[s]3)(=O)=O)C1=O)cc2"
"850","CPDXA0850","6.21018526897859","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCO)c2[n]1Cc1cc(ccc(Cl)c2)c2[s]1)=O"
"851","CPDXA0851","6.208400226800103","Nc1nccc2c1cc(CN(CC[C@@H]1NS(c3cc(cccn4)c4[s]3)(=O)=O)C1=O)cc2"
"852","CPDXA0852","6.203200398188428","COC(c1cccc2c1nc(C(Nc(ccc(C(N1CCCC1)=O)c1)c1F)=O)[n]2CC(Nc(cc1)ncc1Cl)=O)=O"
"853","CPDXA0853","6.202206360398826","O=C1N(Cc2cc(ccnc3)c3[nH]2)CC[C@@H]1NS(c1ccc(-c([s]2)ccc2Cl)[s]1)(=O)=O"
"854","CPDXA0854","6.1986668773830065","O=C(c1ncc[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)NCC(CC1)CCN1c1ccncc1"
"855","CPDXA0855","6.186462132250565","COc(nc1)cc2c1[n](Cc1n[o]c(-c([s]3)ccc3Cl)c1)c(C(NC(CC1)CCN1C1CC1)=O)c2"
"856","CPDXA0856","6.163290674365808","CCOC(OC(C)OC(c(cc1)cc2c1nc(C(NC(CC1)CCN1C(C)C)=O)[n]2CC(Nc(cc1)ncc1Cl)=O)=O)=O"
"857","CPDXA0857","6.152600105976712","O=C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)N(CC1)CCN1C(N1CCCC1)=O"
"858","CPDXA0858","6.152047028144875","OC(c(cc1)cc2c1[n](Cc1n[o]c(-c([s]3)ccc3Cl)c1)c(C(NC(CC1)CCN1c(ccnc1)c1F)=O)c2)=O"
"859","CPDXA0859","6.139663063417571","CC(C)N(CC1)CCC1NC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c(cc2)c1cc2C(OC)=O)=O"
"860","CPDXA0860","6.131499201886446","CC(C)N(CC1)CCC1NC(c1nc(cnc(OCCOC)c2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"861","CPDXA0861","6.125041084673543","COc(nc1)cc2c1[n](Cc1n[o]c(-c([s]3)ccc3Cl)c1)c(C(N(CC1)CCC1Nc1ccncc1)=O)c2"
"862","CPDXA0862","6.121566938499005","CC(C)N(CC1)CCC1NC(c1cc(C(O)=O)n[n]1Cc1cc(ccc(Cl)c2)c2[s]1)=O"
"863","CPDXA0863","6.119186407719208","CC(C)(C)c1c[s]c(CN(CCN(C2)S(c3cc(ccc(Cl)c4)c4[s]3)(=O)=O)C2=O)n1"
"864","CPDXA0864","6.11868298770898","O=C(CCNS(c([s]1)ccc1Cl)(=O)=O)Nc(cc1)ccc1N(C=CN=C1)C1=O"
"865","CPDXA0865","6.117475462045118","CC(N(CC1)CCC1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O)=O"
"866","CPDXA0866","6.117407164220655","CN(C(CCN1Cc(cc2)cc3c2ccnc3N)C1=O)S(c1cc(cc(cc2)OC)c2cc1)(=O)=O"
"867","CPDXA0867","6.102181627844299","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCOC)c2[n]1Cc1cc(ccc(Cl)n2)c2[s]1)=O"
"868","CPDXA0868","6.098541678603887","Nc1nccc(cc2)c1cc2C(CC1)=CCN1C(c(cc1)ccc1C(C=C1)=CNC1=O)=O"
"869","CPDXA0869","6.098278487864498","CC(C)N(CC1)CCC1NC(CCNC(c([s]1)ccc1Cl)=O)=O"
"870","CPDXA0870","6.095797772793967","O=C(C[n]1c(C(Nc(cc2)ccc2N(CCO2)C2=O)=O)nc2c1cccc2)Nc(cc1)ncc1Cl"
"871","CPDXA0871","6.087246696328676","CC(C)N(CC1)CCC1NC(c1c(C(OC(C)C)=O)c(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"872","CPDXA0872","6.078880818202197","O=C([C@@H](CNC(c([s]1)ccc1Cl)=O)N(CC(F)F)CC(F)F)Nc(cc1)cc(C(F)(F)F)c1N(CCOC1)C1=O"
"873","CPDXA0873","6.076207366958112","CC(C)N1CC(CNC(c2cc(cccc3)c3[n]2Cc2n[o]c(-c([s]3)ccc3Cl)c2)=O)C1"
"874","CPDXA0874","6.075997234257198","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(O)=O)c2[n]1Cc1cc(OC)ccc1)=O"
"875","CPDXA0875","6.074409471623504","Nc1nc(cc(CN(CC[C@@H]2NS(c3cc(ccc(Cl)c4)c4[s]3)(=O)=O)C2=O)cc2)c2cc1"
"876","CPDXA0876","6.069366748999528","O=C(C[n]1c(C(N(CC2)CCC2Nc2ccncc2)=O)nc2c1cccc2)Nc(cc1)ncc1Cl"
"877","CPDXA0877","6.062309806348489","CC(C)N(CC1)CCC1NC(c1nc(ccc(C(OC(C)OC(OC2CCCCC2)=O)=O)c2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"878","CPDXA0878","6.050029695340436","CN([C@@H](CCN1Cc(cc2)cc3c2ccc(N)n3)C1=O)S(c1cc(cc(cc2)OC)c2cc1)(=O)=O"
"879","CPDXA0879","6.045757490560675","O=C(C1)N(Cc2nc(-c3ccncc3)c[s]2)CCN1S(c1cc(ccc(Cl)n2)c2[s]1)(=O)=O"
"880","CPDXA0880","6.045267345008347","CC(C)N(CC1)CCC1NC(c1ccc(C(N2CCOCCC2)=O)[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"881","CPDXA0881","6.0386765011452095","CC(C)N(CC1)CCC1NC(c1nc(c(C(O)=O)ccc2)c2[n]1Cc1cc(cc(cc2)Cl)c2[s]1)=O"
"882","CPDXA0882","6.034766223830661","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(N(C3)CC3O)=O)c2[n]1Cc1cc(OC)ccc1)=O"
"883","CPDXA0883","6.0333890133180645","CC(C)N(CC1)CCC1NC(c1c[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(COC)n1)=O"
"884","CPDXA0884","6.030355816857726","CC(C)N(CC1)CCC1NC(c1cc(C(N2CCC3(CCCC3)CC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"885","CPDXA0885","6.03013862825684","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCOC)c2[n]1Cc1cc(ccc(Cl)c2)c2[s]1)=O"
"886","CPDXA0886","6.012722629511568","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCOC)c2[n]1CC(Nc(cc1)ncc1F)=O)=O"
"887","CPDXA0887","6.003925191216277","CC(C)N(CC1)CCC1NC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c(cc2)c1cc2C(OC)=O)=O"
"888","CPDXA0888","6.0015859711291935","CC(C)N(CC1)CCC1NC(c1ccc(C(OCc2ccccc2)=O)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"889","CPDXA0889","5.999999999999999","Nc1nccc2c1cc(C(CC1)CCN1C(c1ccc(C(C=C3)=CNC3=O)[s]1)=O)cc2"
"890","CPDXA0890","5.998850685159349","COc(cc1)cc2c1ccc(S(N[C@@H](CCN1Cc3cc(c(N)ncc4)c4cc3OC)C1=O)(=O)=O)c2"
"891","CPDXA0891","5.994175020426477","O=C(c1c[s]c(CN(CCN(C2)S(c3cc(ccc(Cl)n4)c4[s]3)(=O)=O)C2=O)n1)N1CCOCC1"
"892","CPDXA0892","5.988019091154445","COc1cccc(C[n]2c(C(Nc(cc3)ccc3N(C=C3)C=CC3=O)=O)nc3ccccc23)c1"
"893","CPDXA0893","5.986741334716483","O=C(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)NC1CCN(CC(F)(F)F)CC1"
"894","CPDXA0894","5.9813873792565415","COc1cccc(C[n](c2ccc3)c(C(Nc(cc4)ccc4N(CCOC4)C4=O)=O)nc2c3C(O)=O)c1"
"895","CPDXA0895","5.972324284095107","Nc1nccc2c1cc(C(CC1)CCN1C(c(cc1)cnc1C(C=C1)=CNC1=O)=O)cc2"
"896","CPDXA0896","5.972242795309446","Nc1nccc2c1cc(C(CC1)(CCN1C(c(cc1)ccc1C(C=C1)=CNC1=O)=O)O)cc2"
"897","CPDXA0897","5.972015668886819","CC(C)N(CC1)CCC1NC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c(cc2)c1cc2C(OCCO)=O)=O"
"898","CPDXA0898","5.968591535748375","NC(N(CC1)CCC1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O)=O"
"899","CPDXA0899","5.964570261815451","COc(cc1)cc2c1ccc(S(N[C@H](CCN1Cc(cc3)cc4c3ccnc4N)C1=O)(=O)=O)c2"
"900","CPDXA0900","5.962175249411658","CC(C)N1CCC(CNC(c2cc(cccc3)c3[n]2CC(Nc(cc2)ccc2Cl)=O)=O)CC1"
"901","CPDXA0901","5.961165326516096","CC(C)N(C1)CC1NS(CCNC(c([s]1)ccc1Cl)=O)(=O)=O"
"902","CPDXA0902","5.960982678002588","CC(C)N(CC1)CCC1NC(c1nc(c(OCCO)ccc2)c2[n]1CC(Nc(c(C)c1)ncc1Br)=O)=O"
"903","CPDXA0903","5.95938156901717","CCN(CCN(c(cc1)ccc1NC(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O)C1=O)C1=O"
"904","CPDXA0904","5.957428424970966","O=C(c([s]1)ccc1Cl)NCCS(NN1CCN(Cc2ccccc2)CC1)(=O)=O"
"905","CPDXA0905","5.95389521275396","COc(cc1)cc2c1ccc(S(N[C@@H](CCN1Cc3cc(c(N)ncc4)c4[s]3)C1=O)(=O)=O)c2"
"906","CPDXA0906","5.951760240873757","Nc1c(cc(CN(CC[C@@H]2NS(c3cc(cccc4)c4[s]3)(=O)=O)C2=O)[s]2)c2ccn1"
"907","CPDXA0907","5.946084445385981","CC(C)N(CC1)CCC1NC(c1c(C)[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(-c2ccccc2)n1)=O"
"908","CPDXA0908","5.943476275920899","OC(CC1)CN1C(c1c[s]c(CN(CCN(C2)S(c3cc(ccc(Cl)c4)c4[s]3)(=O)=O)C2=O)n1)=O"
"909","CPDXA0909","5.931892095541838","O=C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)N1CCN(Cc2ccncc2)CC1"
"910","CPDXA0910","5.923588959340478","CCN(CC)C(N(CC1)CCN1C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O)=O"
"911","CPDXA0911","5.918206383328987","CC(C)N(CC1)CCC1NC(c1c[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)nc1C(F)(F)F)=O"
"912","CPDXA0912","5.914864447277798","CC(C)N(CC1)CCC1NC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c(cc2)c1cc2C(N1CCOCCC1)=O)=O"
"913","CPDXA0913","5.907286722876852","Nc1ccnc2c1cc(CN(CC[C@@H]1NS(c3cc(cccc4)c4[s]3)(=O)=O)C1=O)cc2"
"914","CPDXA0914","5.902447706329266","Nc1nc(cc(CN(CC[C@@H]2NS(c3cc(cccc4)c4[s]3)(=O)=O)C2=O)cc2)c2cc1"
"915","CPDXA0915","5.901895395905381","CC(C)N(CC1)CCC1NS(C[C@H](CO)NC(c([s]1)ccc1Cl)=O)(=O)=O"
"916","CPDXA0916","5.894282084813371","CC(C)N(CC1)CCC1NC(c1nc(c(C(O)=O)ccc2)c2[n]1Cc1n[nH]c(cc2)c1cc2Cl)=O"
"917","CPDXA0917","5.887490330838193","CC(C)N(CC1)CCC1NC(c1nc(ccc(C(N(C2)CC2O)=O)c2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"918","CPDXA0918","5.867711768558141","CC(C)N(CC1)CCC1NC(c1nc(ccc(C(O)=O)c2)c2[n]1Cc1cnc(-c([s]2)ccc2Cl)[s]1)=O"
"919","CPDXA0919","5.855189249442679","O=C(CCNC(c(cc1)ccc1Cl)=O)Nc(cc1)ccc1N(CCOC1)C1=O"
